codigo_municipio,municipio,uf_sigla,uf_nome,regiao,mesorregiao,microrregiao,populacao,pib_total_mil_reais,vab_adm_publica_mil_reais,vab_agropecuaria_mil_reais,vab_industria_mil_reais,vab_servicos_mil_reais,pib_per_capita_reais,cluster
4116950,Nova Esperança do Sudoeste,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,5014.0,164792.0,30920.0,80933.0,8916.0,31937.0,32866.374152373355,0
4117008,Nova Fátima,PR,Paraná,Sul,Norte Pioneiro Paranaense,Cornélio Procópio,8120.0,314928.0,44556.0,114884.0,21649.0,105070.0,38784.23645320197,0
4117057,Nova Laranjeiras,PR,Paraná,Sul,Centro-Sul Paranaense,Guarapuava,11462.0,308284.0,57857.0,147620.0,9799.0,73863.0,26896.178677368694,0
4117107,Nova Londrina,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,13188.0,442935.0,68302.0,32686.0,84966.0,199081.0,33586.21474067334,0
4117206,Nova Olímpia,PR,Paraná,Sul,Noroeste Paranaense,Umuarama,5846.0,109207.0,30512.0,29924.0,6948.0,34857.0,18680.63633253507,0
4117214,Nova Santa Bárbara,PR,Paraná,Sul,Norte Pioneiro Paranaense,Assaí,4304.0,110742.0,26452.0,39461.0,4005.0,33975.0,25730.018587360595,0
4117222,Nova Santa Rosa,PR,Paraná,Sul,Oeste Paranaense,Toledo,8311.0,439747.0,47149.0,165127.0,46636.0,136684.0,52911.44266634581,0
4117255,Nova Prata do Iguaçu,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,10540.0,492498.0,63495.0,213068.0,38038.0,140879.0,46726.56546489563,1
4117271,Nova Tebas,PR,Paraná,Sul,Norte Central Paranaense,Ivaiporã,5252.0,189788.0,36981.0,91302.0,5936.0,45010.0,36136.329017517135,0
4117297,Novo Itacolomi,PR,Paraná,Sul,Norte Central Paranaense,Apucarana,2836.0,91407.0,19864.0,43906.0,5066.0,17807.0,32230.95909732017,0
4117305,Ortigueira,PR,Paraná,Sul,Centro Oriental Paranaense,Telêmaco Borba,21783.0,2726430.0,131232.0,352475.0,1584559.0,434562.0,125163.20066106596,1
4117404,Ourizona,PR,Paraná,Sul,Norte Central Paranaense,Floraí,3423.0,166696.0,21600.0,86417.0,5874.0,42791.0,48698.80222027461,0
4117453,Ouro Verde do Oeste,PR,Paraná,Sul,Oeste Paranaense,Toledo,6036.0,318622.0,35380.0,167025.0,23468.0,69363.0,52786.94499668655,0
4117503,Paiçandu,PR,Paraná,Sul,Norte Central Paranaense,Maringá,42251.0,1057696.0,203270.0,67137.0,193441.0,487452.0,25033.632340062955,1
4117602,Palmas,PR,Paraná,Sul,Centro-Sul Paranaense,Palmas,52503.0,1616525.0,239151.0,220122.0,439630.0,553787.0,30789.192998495324,1
4117701,Palmeira,PR,Paraná,Sul,Centro Oriental Paranaense,Ponta Grossa,34109.0,1642026.0,174052.0,447202.0,291689.0,539660.0,48140.54941511039,1
4117800,Palmital,PR,Paraná,Sul,Centro-Sul Paranaense,Pitanga,12755.0,330837.0,63350.0,115135.0,19457.0,109376.0,25937.82830262642,0
4117909,Palotina,PR,Paraná,Sul,Oeste Paranaense,Toledo,32389.0,2815815.0,175284.0,447986.0,743747.0,1088132.0,86937.3861496187,1
4118006,Paraíso do Norte,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,14211.0,377239.0,68853.0,42685.0,73119.0,145635.0,26545.56329603828,0
4118105,Paranacity,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,11685.0,325522.0,56617.0,62878.0,68968.0,113243.0,27858.10868635002,0
4118204,Paranaguá,PR,Paraná,Sul,Metropolitana de Curitiba,Paranaguá,157378.0,13646908.0,919806.0,16668.0,3084711.0,7071371.0,86714.20401835072,1
4118303,Paranapoema,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,3277.0,92021.0,17529.0,44158.0,2355.0,21740.0,28080.86664632285,0
4118402,Paranavaí,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,89454.0,3179798.0,437670.0,363906.0,583753.0,1447194.0,35546.73910613276,1
4118451,Pato Bragado,PR,Paraná,Sul,Oeste Paranaense,Toledo,5755.0,243483.0,45182.0,86407.0,36130.0,59458.0,42308.07993049522,0
4118501,Pato Branco,PR,Paraná,Sul,Sudoeste Paranaense,Pato Branco,84779.0,4548086.0,467787.0,408866.0,744834.0,2254043.0,53646.37469184586,1
4118600,Paula Freitas,PR,Paraná,Sul,Sudeste Paranaense,União da Vitória,5942.0,439962.0,32735.0,194529.0,24451.0,148287.0,74042.74654998317,0
4118709,Paulo Frontin,PR,Paraná,Sul,Sudeste Paranaense,União da Vitória,7418.0,396724.0,40793.0,202961.0,22535.0,102995.0,53481.26179563224,0
4118808,Peabiru,PR,Paraná,Sul,Centro Ocidental Paranaense,Campo Mourão,14017.0,454229.0,70771.0,200983.0,17227.0,133372.0,32405.578939858744,0
4118857,Perobal,PR,Paraná,Sul,Noroeste Paranaense,Umuarama,6194.0,281883.0,37064.0,142356.0,27833.0,59391.0,45509.04100742654,0
4118907,Pérola,PR,Paraná,Sul,Noroeste Paranaense,Umuarama,11406.0,359685.0,60220.0,41699.0,127884.0,109917.0,31534.71856917412,0
4119004,Pérola d'Oeste,PR,Paraná,Sul,Sudoeste Paranaense,Capanema,6232.0,237952.0,33318.0,100429.0,9307.0,76574.0,38182.28498074455,0
4119103,Piên,PR,Paraná,Sul,Metropolitana de Curitiba,Rio Negro,13015.0,919729.0,69065.0,182050.0,414977.0,145384.0,70666.84594698425,1
4119152,Pinhais,PR,Paraná,Sul,Metropolitana de Curitiba,Curitiba,134788.0,7962954.0,667411.0,4480.0,1783687.0,3693100.0,59077.61818559516,1
4119202,Pinhalão,PR,Paraná,Sul,Norte Pioneiro Paranaense,Ibaiti,6323.0,251475.0,34323.0,137423.0,22151.0,48388.0,39771.46923928515,0
4119251,Pinhal de São Bento,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,2742.0,80246.0,17227.0,30967.0,6084.0,22604.0,29265.499635302695,0
4119301,Pinhão,PR,Paraná,Sul,Centro-Sul Paranaense,Guarapuava,32722.0,1794773.0,162691.0,367395.0,960323.0,246438.0,54849.122914247295,1
4119400,Piraí do Sul,PR,Paraná,Sul,Centro Oriental Paranaense,Jaguariaíva,25779.0,1191670.0,145264.0,420693.0,276399.0,257060.0,46226.38581791381,1
4119509,Piraquara,PR,Paraná,Sul,Metropolitana de Curitiba,Curitiba,116852.0,1543847.0,513814.0,62570.0,165151.0,615590.0,13211.986102077844,1
4119608,Pitanga,PR,Paraná,Sul,Centro-Sul Paranaense,Pitanga,29686.0,1140790.0,148003.0,359232.0,102086.0,441483.0,38428.55217947855,1
4119657,Pitangueiras,PR,Paraná,Sul,Norte Central Paranaense,Londrina,3298.0,121843.0,21537.0,62547.0,3369.0,27944.0,36944.51182534869,0
4119707,Planaltina do Paraná,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,4281.0,103914.0,25925.0,31476.0,11426.0,27985.0,24273.300630693764,0
4119806,Planalto,PR,Paraná,Sul,Sudoeste Paranaense,Capanema,13385.0,425326.0,64200.0,145713.0,47649.0,130236.0,31776.316772506536,0
4119905,Ponta Grossa,PR,Paraná,Sul,Centro Oriental Paranaense,Ponta Grossa,358838.0,19490249.0,1685114.0,334284.0,6532268.0,7693079.0,54314.89697300732,1
4119954,Pontal do Paraná,PR,Paraná,Sul,Metropolitana de Curitiba,Paranaguá,28529.0,653317.0,176181.0,4517.0,68288.0,351069.0,22900.101650951663,1
4120002,Porecatu,PR,Paraná,Sul,Norte Central Paranaense,Porecatu,12587.0,554196.0,65161.0,131803.0,178491.0,152261.0,44029.23651386351,1
4120101,Porto Amazonas,PR,Paraná,Sul,Metropolitana de Curitiba,Lapa,4899.0,163131.0,28734.0,47941.0,30170.0,34766.0,33298.83649724434,0
4120150,Porto Barreiro,PR,Paraná,Sul,Centro-Sul Paranaense,Guarapuava,3133.0,170013.0,22013.0,91064.0,3658.0,42303.0,54265.240983083306,0
4120200,Porto Rico,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,2554.0,108611.0,24506.0,17173.0,7926.0,50463.0,42525.84181675802,0
4120309,Porto Vitória,PR,Paraná,Sul,Sudeste Paranaense,União da Vitória,4057.0,98738.0,23660.0,46098.0,7941.0,16534.0,24337.687946758688,0
4120333,Prado Ferreira,PR,Paraná,Sul,Norte Central Paranaense,Porecatu,3806.0,170927.0,24982.0,58657.0,20456.0,46440.0,44909.87913820284,0
4120358,Pranchita,PR,Paraná,Sul,Sudoeste Paranaense,Capanema,5035.0,329443.0,34338.0,124246.0,44829.0,98233.0,65430.58589870904,0
4120408,Presidente Castelo Branco,PR,Paraná,Sul,Norte Central Paranaense,Astorga,5395.0,147400.0,28751.0,52329.0,7209.0,47118.0,27321.59406858202,0
4120507,Primeiro de Maio,PR,Paraná,Sul,Norte Central Paranaense,Porecatu,11138.0,371262.0,59581.0,131100.0,30915.0,119967.0,33332.914347279584,0
4120606,Prudentópolis,PR,Paraná,Sul,Sudeste Paranaense,Prudentópolis,52776.0,1571730.0,235553.0,590078.0,132978.0,491501.0,29781.150522964985,1
4120655,Quarto Centenário,PR,Paraná,Sul,Centro Ocidental Paranaense,Goioerê,4420.0,363003.0,30103.0,216994.0,22267.0,74155.0,82127.37556561086,0
4120705,Quatiguá,PR,Paraná,Sul,Norte Pioneiro Paranaense,Wenceslau Braz,7504.0,212114.0,42877.0,40237.0,16949.0,88579.0,28266.79104477612,0
4120804,Quatro Barras,PR,Paraná,Sul,Metropolitana de Curitiba,Curitiba,24253.0,1941120.0,144992.0,6092.0,593342.0,647594.0,80036.28417103039,1
4120853,Quatro Pontes,PR,Paraná,Sul,Oeste Paranaense,Toledo,4043.0,253567.0,28399.0,103789.0,43399.0,57388.0,62717.5364828098,0
4120903,Quedas do Iguaçu,PR,Paraná,Sul,Centro-Sul Paranaense,Guarapuava,34707.0,1466517.0,164753.0,215736.0,706653.0,297689.0,42254.21384735068,1
4121000,Querência do Norte,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,12257.0,261216.0,61079.0,86166.0,11706.0,82397.0,21311.577058007668,0
4121109,Quinta do Sol,PR,Paraná,Sul,Centro Ocidental Paranaense,Campo Mourão,4444.0,257471.0,26276.0,137817.0,8349.0,68653.0,57936.76867686769,0
4121208,Quitandinha,PR,Paraná,Sul,Metropolitana de Curitiba,Rio Negro,19388.0,509137.0,94908.0,191101.0,40636.0,144915.0,26260.41881576233,1
4121257,Ramilândia,PR,Paraná,Sul,Oeste Paranaense,Foz do Iguaçu,4500.0,113774.0,26268.0,52603.0,8019.0,21351.0,25283.11111111111,0
4121307,Rancho Alegre,PR,Paraná,Sul,Norte Pioneiro Paranaense,Assaí,3760.0,185651.0,24028.0,102585.0,12332.0,38598.0,49375.265957446805,0
4121356,Rancho Alegre D'Oeste,PR,Paraná,Sul,Centro Ocidental Paranaense,Goioerê,2602.0,234807.0,20592.0,139734.0,19849.0,43343.0,90240.96848578016,0
4121406,Realeza,PR,Paraná,Sul,Sudoeste Paranaense,Capanema,16976.0,743082.0,84739.0,171980.0,73303.0,334125.0,43772.50235626767,1
4121505,Rebouças,PR,Paraná,Sul,Sudeste Paranaense,Irati,14991.0,536432.0,77435.0,245090.0,62845.0,123751.0,35783.603495430594,1
4121604,Renascença,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,6772.0,422523.0,35959.0,212346.0,27168.0,112378.0,62392.64619019492,0
4121703,Reserva,PR,Paraná,Sul,Centro Oriental Paranaense,Telêmaco Borba,26933.0,757378.0,122971.0,305688.0,43418.0,231693.0,28120.81832695949,1
4121752,Reserva do Iguaçu,PR,Paraná,Sul,Centro-Sul Paranaense,Guarapuava,8127.0,260028.0,45120.0,147293.0,19022.0,39550.0,31995.57032115172,0
4121802,Ribeirão Claro,PR,Paraná,Sul,Norte Pioneiro Paranaense,Jacarezinho,10622.0,383691.0,66225.0,94301.0,77692.0,120801.0,36122.29335341744,0
4121901,Ribeirão do Pinhal,PR,Paraná,Sul,Norte Pioneiro Paranaense,Cornélio Procópio,12869.0,338041.0,65438.0,81410.0,54721.0,115235.0,26267.85298002953,0
4122008,Rio Azul,PR,Paraná,Sul,Sudeste Paranaense,Irati,15433.0,729564.0,77570.0,376924.0,92358.0,139733.0,47272.98645759088,1
4122107,Rio Bom,PR,Paraná,Sul,Norte Central Paranaense,Faxinal,3162.0,104362.0,20645.0,56390.0,4684.0,18816.0,33005.06008855155,0
4122156,Rio Bonito do Iguaçu,PR,Paraná,Sul,Centro-Sul Paranaense,Guarapuava,13240.0,441514.0,68971.0,219281.0,12649.0,112201.0,33346.978851963744,0
4122172,Rio Branco do Ivaí,PR,Paraná,Sul,Norte Central Paranaense,Ivaiporã,4121.0,115554.0,25687.0,46704.0,4952.0,31445.0,28040.28148507644,0
4122206,Rio Branco do Sul,PR,Paraná,Sul,Metropolitana de Curitiba,Curitiba,32635.0,1375599.0,182478.0,72357.0,760895.0,283245.0,42151.034165772944,1
4122305,Rio Negro,PR,Paraná,Sul,Metropolitana de Curitiba,Rio Negro,34645.0,1298354.0,166844.0,160343.0,404231.0,424438.0,37475.94169432818,1
4122404,Rolândia,PR,Paraná,Sul,Norte Central Paranaense,Londrina,68165.0,3574945.0,351059.0,267983.0,1201520.0,1328014.0,52445.46321425952,1
4122503,Roncador,PR,Paraná,Sul,Centro Ocidental Paranaense,Campo Mourão,9447.0,598091.0,54251.0,306950.0,21560.0,174745.0,63310.15137080555,1
4122602,Rondon,PR,Paraná,Sul,Noroeste Paranaense,Cianorte,9664.0,350064.0,49634.0,111022.0,71058.0,93652.0,36223.50993377483,0
4122651,Rosário do Ivaí,PR,Paraná,Sul,Norte Central Paranaense,Ivaiporã,4595.0,129868.0,28308.0,55080.0,6462.0,33099.0,28262.894450489664,0
4122701,Sabáudia,PR,Paraná,Sul,Norte Central Paranaense,Apucarana,6954.0,705318.0,43182.0,107204.0,223254.0,250641.0,101426.22950819672,1
4122800,Salgado Filho,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,3389.0,124341.0,21799.0,70227.0,5244.0,21412.0,36689.58394806727,0
4122909,Salto do Itararé,PR,Paraná,Sul,Norte Pioneiro Paranaense,Wenceslau Braz,4862.0,103656.0,27173.0,47183.0,3867.0,21955.0,21319.621554915677,0
4123006,Salto do Lontra,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,14957.0,529891.0,71900.0,196070.0,82370.0,144528.0,35427.62586080096,1
4123105,Santa Amélia,PR,Paraná,Sul,Norte Pioneiro Paranaense,Cornélio Procópio,3208.0,100856.0,19788.0,41455.0,10726.0,24075.0,31438.902743142145,0
4123204,Santa Cecília do Pavão,PR,Paraná,Sul,Norte Pioneiro Paranaense,Assaí,3253.0,153510.0,21842.0,46765.0,20230.0,53864.0,47190.28588994774,0
4123303,Santa Cruz de Monte Castelo,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,7705.0,375096.0,42024.0,185814.0,24429.0,100025.0,48682.15444516548,0
4123402,Santa Fé,PR,Paraná,Sul,Norte Central Paranaense,Astorga,12330.0,319674.0,57614.0,86999.0,39833.0,110150.0,25926.520681265207,0
4123501,Santa Helena,PR,Paraná,Sul,Oeste Paranaense,Toledo,27036.0,1465191.0,174431.0,428588.0,268848.0,460882.0,54194.07456724368,1
4123600,Santa Inês,PR,Paraná,Sul,Norte Central Paranaense,Astorga,1568.0,51485.0,14843.0,21604.0,2192.0,11103.0,32834.82142857143,0
4123709,Santa Isabel do Ivaí,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,8484.0,253123.0,44318.0,50106.0,31798.0,100451.0,29835.33710513909,0
4123808,Santa Izabel do Oeste,PR,Paraná,Sul,Sudoeste Paranaense,Capanema,14924.0,466992.0,70570.0,205617.0,35281.0,123660.0,31291.34280353793,0
4123824,Santa Lúcia,PR,Paraná,Sul,Oeste Paranaense,Cascavel,3795.0,140108.0,23496.0,55731.0,9014.0,40809.0,36919.10408432147,0
4123857,Santa Maria do Oeste,PR,Paraná,Sul,Centro-Sul Paranaense,Pitanga,9210.0,267310.0,49234.0,131410.0,13585.0,57279.0,29023.887079261676,0
4123907,Santa Mariana,PR,Paraná,Sul,Norte Pioneiro Paranaense,Cornélio Procópio,11523.0,493066.0,60071.0,229735.0,37091.0,136378.0,42789.72489803003,1
4123956,Santa Mônica,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,4052.0,91009.0,24482.0,33299.0,7735.0,18513.0,22460.266535044422,0
4124004,Santana do Itararé,PR,Paraná,Sul,Norte Pioneiro Paranaense,Wenceslau Braz,4916.0,171601.0,29383.0,90255.0,8759.0,35354.0,34906.63140764849,0
4124020,Santa Tereza do Oeste,PR,Paraná,Sul,Oeste Paranaense,Cascavel,10055.0,582095.0,59740.0,147054.0,163309.0,150886.0,57891.09895574341,1
4124053,Santa Terezinha de Itaipu,PR,Paraná,Sul,Oeste Paranaense,Foz do Iguaçu,23927.0,687337.0,122057.0,119495.0,63243.0,302584.0,28726.41785430685,1
4124103,Santo Antônio da Platina,PR,Paraná,Sul,Norte Pioneiro Paranaense,Jacarezinho,46503.0,1505597.0,213659.0,223510.0,167429.0,705008.0,32376.34131131325,1
4124202,Santo Antônio do Caiuá,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,2611.0,54056.0,18263.0,18654.0,2208.0,12681.0,20703.17885867484,0
4124301,Santo Antônio do Paraíso,PR,Paraná,Sul,Norte Pioneiro Paranaense,Cornélio Procópio,2032.0,106892.0,18687.0,54728.0,8778.0,20338.0,52604.330708661415,0
4124400,Santo Antônio do Sudoeste,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,20354.0,648290.0,97390.0,192802.0,110314.0,201078.0,31850.741868920115,1
4124509,Santo Inácio,PR,Paraná,Sul,Norte Central Paranaense,Astorga,5422.0,532112.0,34050.0,73589.0,225914.0,151080.0,98139.43194393213,1
4124608,São Carlos do Ivaí,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,6961.0,396026.0,39141.0,52617.0,183438.0,94381.0,56892.11320212613,0
4124707,São Jerônimo da Serra,PR,Paraná,Sul,Norte Pioneiro Paranaense,Assaí,11088.0,322891.0,56026.0,174570.0,10025.0,68292.0,29120.761183261184,0
4124806,São João,PR,Paraná,Sul,Sudoeste Paranaense,Pato Branco,10122.0,890618.0,58591.0,194521.0,199756.0,331015.0,87988.34222485675,1
4124905,São João do Caiuá,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,5819.0,154592.0,31450.0,61101.0,14923.0,35425.0,26566.764048805635,0
4125001,São João do Ivaí,PR,Paraná,Sul,Norte Central Paranaense,Ivaiporã,9897.0,361197.0,53133.0,136407.0,13519.0,131244.0,36495.60472870567,0
4125100,São João do Triunfo,PR,Paraná,Sul,Sudeste Paranaense,São Mateus do Sul,15359.0,579555.0,75582.0,365237.0,20749.0,94795.0,37733.90194674132,1
4125209,São Jorge d'Oeste,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,9005.0,473334.0,56540.0,220621.0,40563.0,120414.0,52563.46474181011,0
4125308,São Jorge do Ivaí,PR,Paraná,Sul,Norte Central Paranaense,Floraí,5535.0,401315.0,32620.0,213338.0,10353.0,116624.0,72504.96838301717,0
4125357,São Jorge do Patrocínio,PR,Paraná,Sul,Noroeste Paranaense,Umuarama,5532.0,145367.0,36314.0,47830.0,12208.0,39973.0,26277.47650036153,0
4125407,São José da Boa Vista,PR,Paraná,Sul,Norte Pioneiro Paranaense,Wenceslau Braz,6115.0,229785.0,34221.0,140451.0,9311.0,37411.0,37577.2690106296,0
4125456,São José das Palmeiras,PR,Paraná,Sul,Oeste Paranaense,Toledo,3601.0,99024.0,22887.0,39034.0,7584.0,23927.0,27499.02804776451,0
4125506,São José dos Pinhais,PR,Paraná,Sul,Metropolitana de Curitiba,Curitiba,334620.0,27008910.0,1790991.0,507222.0,7764413.0,9987464.0,80715.16944593868,1
4125555,São Manoel do Paraná,PR,Paraná,Sul,Noroeste Paranaense,Cianorte,2165.0,62338.0,19992.0,23364.0,3028.0,12156.0,28793.53348729792,0
4125605,São Mateus do Sul,PR,Paraná,Sul,Sudeste Paranaense,São Mateus do Sul,47137.0,1516858.0,211211.0,428567.0,192137.0,552476.0,32179.77385069054,1
4125704,São Miguel do Iguaçu,PR,Paraná,Sul,Oeste Paranaense,Foz do Iguaçu,27696.0,1470081.0,181006.0,492674.0,129742.0,524579.0,53079.18110918544,1
4125753,São Pedro do Iguaçu,PR,Paraná,Sul,Oeste Paranaense,Toledo,5745.0,247154.0,33265.0,122592.0,8639.0,66273.0,43020.7136640557,0
4125803,São Pedro do Ivaí,PR,Paraná,Sul,Norte Central Paranaense,Ivaiporã,11109.0,370121.0,52009.0,96031.0,63873.0,113895.0,33317.22027185165,0
4125902,São Pedro do Paraná,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,2265.0,90323.0,18540.0,23264.0,17043.0,23908.0,39877.704194260485,0
4126009,São Sebastião da Amoreira,PR,Paraná,Sul,Norte Pioneiro Paranaense,Assaí,8865.0,300152.0,44969.0,131633.0,11694.0,88250.0,33858.09362662154,0
4126108,São Tomé,PR,Paraná,Sul,Noroeste Paranaense,Cianorte,5778.0,163463.0,34210.0,63347.0,13869.0,39265.0,28290.584977500865,0
4126207,Sapopema,PR,Paraná,Sul,Norte Pioneiro Paranaense,Ibaiti,6708.0,153880.0,37603.0,55498.0,18014.0,32108.0,22939.773404889685,0
4126256,Sarandi,PR,Paraná,Sul,Norte Central Paranaense,Maringá,98888.0,2072735.0,459866.0,114883.0,317349.0,948404.0,20960.42998139309,1
4126272,Saudade do Iguaçu,PR,Paraná,Sul,Sudoeste Paranaense,Pato Branco,5578.0,786318.0,46562.0,53838.0,631299.0,42754.0,140967.730369308,1
4126306,Sengés,PR,Paraná,Sul,Centro Oriental Paranaense,Jaguariaíva,19441.0,664790.0,91411.0,175516.0,180896.0,155064.0,34195.25744560465,1
4126355,Serranópolis do Iguaçu,PR,Paraná,Sul,Oeste Paranaense,Foz do Iguaçu,4460.0,291329.0,33289.0,171489.0,8806.0,60183.0,65320.40358744394,0
4126405,Sertaneja,PR,Paraná,Sul,Norte Pioneiro Paranaense,Cornélio Procópio,5149.0,416451.0,37480.0,215491.0,29693.0,108785.0,80879.97669450378,0
4126504,Sertanópolis,PR,Paraná,Sul,Norte Central Paranaense,Porecatu,16456.0,690780.0,94505.0,168694.0,86587.0,274454.0,41977.39426349052,1
4126603,Siqueira Campos,PR,Paraná,Sul,Norte Pioneiro Paranaense,Wenceslau Braz,21476.0,706556.0,103399.0,128389.0,153892.0,258336.0,32899.795120134106,1
4126652,Sulina,PR,Paraná,Sul,Sudoeste Paranaense,Pato Branco,2880.0,158520.0,22010.0,79910.0,11679.0,34940.0,55041.66666666666,0
4126678,Tamarana,PR,Paraná,Sul,Norte Central Paranaense,Londrina,15277.0,391581.0,74328.0,147207.0,44359.0,99022.0,25632.061268573678,0
4126702,Tamboara,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,5196.0,126316.0,27346.0,38780.0,15285.0,32629.0,24310.238645111625,0
4126801,Tapejara,PR,Paraná,Sul,Noroeste Paranaense,Cianorte,16480.0,496650.0,87523.0,101722.0,109616.0,161423.0,30136.52912621359,1
4126900,Tapira,PR,Paraná,Sul,Noroeste Paranaense,Umuarama,5452.0,153423.0,30628.0,57915.0,9638.0,44613.0,28140.68231841526,0
4127007,Teixeira Soares,PR,Paraná,Sul,Sudeste Paranaense,Prudentópolis,12761.0,616404.0,61097.0,389144.0,24759.0,110095.0,48303.7379515712,1
4127106,Telêmaco Borba,PR,Paraná,Sul,Centro Oriental Paranaense,Telêmaco Borba,80588.0,4913441.0,384408.0,297368.0,2683081.0,1180581.0,60969.883853675485,1
4127205,Terra Boa,PR,Paraná,Sul,Centro Ocidental Paranaense,Campo Mourão,17304.0,569416.0,93077.0,140224.0,118096.0,173994.0,32906.611188164585,1
4127304,Terra Rica,PR,Paraná,Sul,Noroeste Paranaense,Paranavaí,17054.0,376155.0,85518.0,93884.0,45470.0,125658.0,22056.70223994371,0
4127403,Terra Roxa,PR,Paraná,Sul,Oeste Paranaense,Toledo,17562.0,896105.0,93656.0,346675.0,91834.0,287032.0,51025.22491743537,1
4127502,Tibagi,PR,Paraná,Sul,Centro Oriental Paranaense,Telêmaco Borba,20688.0,1440060.0,121519.0,788244.0,128749.0,317182.0,69608.4686774942,1
4127601,Tijucas do Sul,PR,Paraná,Sul,Metropolitana de Curitiba,Rio Negro,17295.0,576384.0,85116.0,90338.0,138566.0,207823.0,33326.6261925412,1
4127700,Toledo,PR,Paraná,Sul,Oeste Paranaense,Toledo,144601.0,7482190.0,731234.0,856166.0,1884833.0,3121508.0,51743.69471857041,1
4127809,Tomazina,PR,Paraná,Sul,Norte Pioneiro Paranaense,Wenceslau Braz,7699.0,324156.0,41015.0,176267.0,22257.0,68862.0,42103.64982465255,0
4127858,Três Barras do Paraná,PR,Paraná,Sul,Oeste Paranaense,Cascavel,12036.0,435956.0,67449.0,195568.0,43267.0,103508.0,36221.00365569957,0
4127882,Tunas do Paraná,PR,Paraná,Sul,Metropolitana de Curitiba,Curitiba,9269.0,144129.0,44365.0,23876.0,25522.0,39479.0,15549.573848311577,0
4127908,Tuneiras do Oeste,PR,Paraná,Sul,Noroeste Paranaense,Cianorte,8502.0,233721.0,45741.0,102606.0,16188.0,56911.0,27490.119971771343,0
4127957,Tupãssi,PR,Paraná,Sul,Oeste Paranaense,Toledo,8105.0,431427.0,50160.0,175515.0,22907.0,145444.0,53229.73473164713,0
4127965,Turvo,PR,Paraná,Sul,Centro-Sul Paranaense,Guarapuava,12977.0,601622.0,69752.0,162255.0,186098.0,131716.0,46360.63805193805,1
4128005,Ubiratã,PR,Paraná,Sul,Centro Ocidental Paranaense,Goioerê,20809.0,1713942.0,120405.0,448939.0,437130.0,549035.0,82365.4188091691,1
4128104,Umuarama,PR,Paraná,Sul,Noroeste Paranaense,Umuarama,113416.0,4103610.0,535495.0,152985.0,689552.0,2241976.0,36181.932002539324,1
4128203,União da Vitória,PR,Paraná,Sul,Sudeste Paranaense,União da Vitória,58298.0,1959155.0,282874.0,107959.0,506840.0,866310.0,33605.86984116093,1
4128302,Uniflor,PR,Paraná,Sul,Norte Central Paranaense,Astorga,2623.0,99878.0,18748.0,55560.0,4388.0,17309.0,38077.77354174609,0
4128401,Uraí,PR,Paraná,Sul,Norte Pioneiro Paranaense,Assaí,11233.0,367846.0,56608.0,138593.0,40601.0,109926.0,32746.90643639277,0
4128500,Wenceslau Braz,PR,Paraná,Sul,Norte Pioneiro Paranaense,Wenceslau Braz,19358.0,711221.0,91625.0,162753.0,56342.0,325491.0,36740.41739849158,1
4128534,Ventania,PR,Paraná,Sul,Centro Oriental Paranaense,Telêmaco Borba,12267.0,347603.0,62643.0,162343.0,17864.0,81218.0,28336.43107524252,0
4128559,Vera Cruz do Oeste,PR,Paraná,Sul,Oeste Paranaense,Foz do Iguaçu,8389.0,341108.0,44296.0,173534.0,12069.0,91302.0,40661.342233877695,0
4128609,Verê,PR,Paraná,Sul,Sudoeste Paranaense,Francisco Beltrão,7094.0,499728.0,41316.0,196796.0,56873.0,161876.0,70443.75528615732,0
4128625,Alto Paraíso,PR,Paraná,Sul,Noroeste Paranaense,Umuarama,2630.0,113661.0,25564.0,53554.0,6566.0,21954.0,43217.110266159696,0
4128633,Doutor Ulysses,PR,Paraná,Sul,Metropolitana de Curitiba,Cerro Azul,5525.0,99207.0,31658.0,47424.0,2354.0,15144.0,17956.018099547513,0
